1448486014,48.849309,2.358098,59.055118F, 152
1448486015,48.849292,2.358149,59.055118F, 152
1448486016,48.849275,2.358199,59.711286F, 152
1448486017,48.849260,2.358250,59.711286F, 152
1448486018,48.849246,2.358300,60.367454F, 152
1448486019,48.849232,2.358348,60.367454F, 152
1448486020,48.849217,2.358394,60.367454F, 152
1448486021,48.849200,2.358443,61.023622F, 152
1448486022,48.849184,2.358491,61.679790F, 153
1448486023,48.849164,2.358536,62.335958F, 152
1448486024,48.849146,2.358581,62.335958F, 152
1448486025,48.849128,2.358625,62.992126F, 152
1448486026,48.849108,2.358669,63.648294F, 152
1448486027,48.849089,2.358711,64.304462F, 153
1448486028,48.849069,2.358755,65.616798F, 153
1448486029,48.849050,2.358801,66.272966F, 152
1448486030,48.849025,2.358844,67.585302F, 152
1448486031,48.849001,2.358880,68.241470F, 154
1448486032,48.848975,2.358915,68.897638F, 153
1448486033,48.848948,2.358949,68.897638F, 153
1448486034,48.848920,2.358985,69.553806F, 153
1448486035,48.848896,2.359019,69.553806F, 153
1448486036,48.848871,2.359056,70.209974F, 155
1448486037,48.848846,2.359094,70.209974F, 153
1448486038,48.848821,2.359129,70.866142F, 154
1448486039,48.848798,2.359165,71.522310F, 155
1448486040,48.848771,2.359203,72.178478F, 154
1448486041,48.848747,2.359237,72.834646F, 155
1448486042,48.848722,2.359273,73.490814F, 155
1448486043,48.848696,2.359310,74.803150F, 156
1448486044,48.848669,2.359347,75.459318F, 155
1448486045,48.848645,2.359378,76.115486F, 156
1448486046,48.848621,2.359412,76.771654F, 157
1448486047,48.848598,2.359444,78.083990F, 157
1448486048,48.848573,2.359477,79.396326F, 155
1448486049,48.848551,2.359511,80.052494F, 158
1448486050,48.848526,2.359547,81.364830F, 156
1448486051,48.848503,2.359583,81.364830F, 156
1448486052,48.848479,2.359619,82.677165F, 156
1448486053,48.848457,2.359654,83.333333F, 156
1448486054,48.848435,2.359692,83.989501F, 157
1448486055,48.848414,2.359730,83.989501F, 157
1448486056,48.848392,2.359772,84.645669F, 156
1448486057,48.848369,2.359815,85.958005F, 155
1448486058,48.848344,2.359860,86.614173F, 156
1448486059,48.848320,2.359903,87.270341F, 155
1448486060,48.848299,2.359944,87.270341F, 156
1448486061,48.848274,2.359987,87.926509F, 155
1448486062,48.848248,2.360026,87.926509F, 155
1448486063,48.848219,2.360060,89.238845F, 156
1448486064,48.848191,2.360088,89.238845F, 156
1448486065,48.848157,2.360111,89.895013F, 154
1448486066,48.848127,2.360132,89.895013F, 156
1448486067,48.848098,2.360156,91.207349F, 155
1448486068,48.848073,2.360179,91.207349F, 155
1448486069,48.848048,2.360214,91.863517F, 155
1448486070,48.848027,2.360244,92.519685F, 154
1448486071,48.848004,2.360281,93.175853F, 155
1448486072,48.847982,2.360318,93.175853F, 155
1448486073,48.847957,2.360356,93.832021F, 155
1448486074,48.847932,2.360391,93.175853F, 155
1448486075,48.847906,2.360434,93.832021F, 155
1448486076,48.847880,2.360469,93.832021F, 156
1448486077,48.847858,2.360507,93.832021F, 155
1448486078,48.847837,2.360544,93.832021F, 155
1448486079,48.847813,2.360583,94.488189F, 155
1448486080,48.847789,2.360620,95.144357F, 154
1448486081,48.847765,2.360658,96.456693F, 155
1448486082,48.847741,2.360702,97.112861F, 156
1448486083,48.847722,2.360738,97.769029F, 155
1448486084,48.847698,2.360783,97.769029F, 155
1448486085,48.847675,2.360822,98.425197F, 155
1448486086,48.847649,2.360859,99.081365F, 155
1448486087,48.847625,2.360892,99.737533F, 157
1448486088,48.847598,2.360928,100.393701F, 156
1448486089,48.847571,2.360960,101.049869F, 155
1448486090,48.847545,2.360992,101.706037F, 156
1448486091,48.847518,2.361024,102.362205F, 157
1448486092,48.847489,2.361052,103.674541F, 156
1448486093,48.847459,2.361081,103.674541F, 157
1448486094,48.847428,2.361113,103.674541F, 157
1448486095,48.847400,2.361143,104.330709F, 158
1448486096,48.847370,2.361173,104.986877F, 159
1448486097,48.847339,2.361200,104.986877F, 157
1448486098,48.847308,2.361224,105.643045F, 158
1448486099,48.847276,2.361250,105.643045F, 158
1448486100,48.847242,2.361274,106.299213F, 158
1448486101,48.847212,2.361296,106.955381F, 157
1448486102,48.847188,2.361317,107.611549F, 158
1448486103,48.847164,2.361341,106.955381F, 159
1448486104,48.847141,2.361366,106.955381F, 157
1448486105,48.847117,2.361401,106.955381F, 158
1448486106,48.847095,2.361436,106.955381F, 159
1448486107,48.847073,2.361470,106.299213F, 157
1448486108,48.847054,2.361503,105.643045F, 158
1448486109,48.847033,2.361548,105.643045F, 159
1448486110,48.847012,2.361591,105.643045F, 157
1448486111,48.846992,2.361641,104.986877F, 158
1448486112,48.846969,2.361688,104.986877F, 158
1448486113,48.846949,2.361732,104.330709F, 158
1448486114,48.846928,2.361777,104.986877F, 159
1448486115,48.846909,2.361820,104.986877F, 159
1448486116,48.846889,2.361863,104.986877F, 160
1448486117,48.846868,2.361905,104.986877F, 158
1448486118,48.846846,2.361950,104.986877F, 159
1448486119,48.846825,2.361992,104.330709F, 159
1448486120,48.846801,2.362035,103.018373F, 158
1448486121,48.846779,2.362076,103.018373F, 157
1448486122,48.846756,2.362118,103.018373F, 158
1448486123,48.846734,2.362161,103.018373F, 157
1448486124,48.846711,2.362205,102.362205F, 157
1448486125,48.846689,2.362247,102.362205F, 157
1448486126,48.846667,2.362290,102.362205F, 157
1448486127,48.846647,2.362330,101.706037F, 156
1448486128,48.846626,2.362371,101.706037F, 156
1448486129,48.846603,2.362413,101.049869F, 157
1448486130,48.846580,2.362457,101.049869F, 155
1448486131,48.846559,2.362498,100.393701F, 156
1448486132,48.846536,2.362540,99.737533F, 155
1448486133,48.846511,2.362584,99.737533F, 153
1448486134,48.846488,2.362619,99.081365F, 154
1448486135,48.846462,2.362653,99.081365F, 154
1448486136,48.846437,2.362681,98.425197F, 154
1448486137,48.846409,2.362713,98.425197F, 154
1448486138,48.846382,2.362737,98.425197F, 153
1448486139,48.846351,2.362763,99.081365F, 153
1448486140,48.846321,2.362788,98.425197F, 154
1448486141,48.846294,2.362814,98.425197F, 153
1448486142,48.846267,2.362840,99.081365F, 153
1448486143,48.846241,2.362866,99.737533F, 153
1448486144,48.846213,2.362894,99.737533F, 153
1448486145,48.846187,2.362922,100.393701F, 154
1448486146,48.846162,2.362950,100.393701F, 153
1448486147,48.846137,2.362981,101.706037F, 153
1448486148,48.846111,2.363015,102.362205F, 152
1448486149,48.846085,2.363048,103.674541F, 152
1448486150,48.846056,2.363080,104.330709F, 154
1448486151,48.846032,2.363112,104.986877F, 153
1448486152,48.846007,2.363148,106.299213F, 153
1448486153,48.845983,2.363185,106.955381F, 155
1448486154,48.845960,2.363223,107.611549F, 154
1448486155,48.845935,2.363256,109.580053F, 155
1448486156,48.845906,2.363283,111.548557F, 156
1448486157,48.845874,2.363304,113.517061F, 154
1448486158,48.845843,2.363317,114.829397F, 155
1448486159,48.845812,2.363329,116.141732F, 155
1448486160,48.845783,2.363340,116.797900F, 155
1448486161,48.845760,2.363355,119.422572F, 155
1448486162,48.845739,2.363373,120.734908F, 157
1448486163,48.845716,2.363397,120.734908F, 157
1448486164,48.845693,2.363420,122.047244F, 157
1448486165,48.845666,2.363444,122.703412F, 159
1448486166,48.845641,2.363471,124.671916F, 158
1448486167,48.845618,2.363501,124.671916F, 157
1448486168,48.845591,2.363530,125.984252F, 157
1448486169,48.845567,2.363555,125.984252F, 160
1448486170,48.845539,2.363585,125.328084F, 159
1448486171,48.845513,2.363611,124.671916F, 158
1448486172,48.845487,2.363637,124.671916F, 159
1448486173,48.845462,2.363662,124.015748F, 160
1448486174,48.845440,2.363692,124.015748F, 159
1448486175,48.845420,2.363721,124.015748F, 158
1448486176,48.845399,2.363753,124.015748F, 159
1448486177,48.845378,2.363784,122.703412F, 160
1448486178,48.845359,2.363813,122.047244F, 159
1448486179,48.845333,2.363850,122.703412F, 159
1448486180,48.845314,2.363883,122.703412F, 159
1448486181,48.845294,2.363918,124.015748F, 159
1448486182,48.845274,2.363948,124.015748F, 159
1448486183,48.845254,2.363981,124.015748F, 158
1448486184,48.845239,2.364006,123.359580F, 160
1448486185,48.845217,2.364034,122.047244F, 159
1448486186,48.845196,2.364060,121.391076F, 158
1448486187,48.845173,2.364088,121.391076F, 158
1448486188,48.845151,2.364117,121.391076F, 160
1448486189,48.845125,2.364149,122.703412F, 159
1448486190,48.845101,2.364177,122.047244F, 158
1448486191,48.845074,2.364205,121.391076F, 159
1448486192,48.845046,2.364234,122.703412F, 159
1448486193,48.845016,2.364261,124.015748F, 159
1448486194,48.844983,2.364282,125.328084F, 159
1448486195,48.844952,2.364300,125.984252F, 162
1448486196,48.844918,2.364320,127.296588F, 162
1448486197,48.844889,2.364335,129.265092F, 161
1448486198,48.844862,2.364350,131.889764F, 161
1448486199,48.844835,2.364361,133.858268F, 161
1448486200,48.844814,2.364372,134.514436F, 160
1448486201,48.844797,2.364384,135.170604F, 161
1448486202,48.844783,2.364394,136.482940F, 160
1448486203,48.844769,2.364403,137.139108F, 160
1448486204,48.844758,2.364410,135.826772F, 159
1448486205,48.844750,2.364418,135.826772F, 159
1448486206,48.844743,2.364431,137.139108F, 160
1448486207,48.844736,2.364444,137.795276F, 158
1448486208,48.844726,2.364460,139.763780F, 157
1448486209,48.844716,2.364472,140.419948F, 157
1448486210,48.844705,2.364483,140.419948F, 153
1448486211,48.844699,2.364495,140.419948F, 152
1448486212,48.844688,2.364507,141.076116F, 150
1448486213,48.844680,2.364518,140.419948F, 149
1448486214,48.844670,2.364529,139.763780F, 148
1448486215,48.844658,2.364540,138.451444F, 147
1448486216,48.844647,2.364552,137.139108F, 145
1448486217,48.844637,2.364566,136.482940F, 143
1448486218,48.844627,2.364579,135.826772F, 143
1448486219,48.844616,2.364593,135.170604F, 141
1448486220,48.844607,2.364608,135.826772F, 138
1448486221,48.844599,2.364621,135.826772F, 138
1448486222,48.844591,2.364635,135.826772F, 136
1448486223,48.844581,2.364652,136.482940F, 135
1448486224,48.844572,2.364667,137.795276F, 132
1448486225,48.844564,2.364684,139.107612F, 132
1448486226,48.844554,2.364700,138.451444F, 133
1448486227,48.844548,2.364714,138.451444F, 132
1448486228,48.844540,2.364728,137.795276F, 132
1448486229,48.844532,2.364744,137.795276F, 132
1448486230,48.844526,2.364759,137.139108F, 131
1448486231,48.844519,2.364774,137.139108F, 126
1448486232,48.844511,2.364795,137.139108F, 125
1448486233,48.844506,2.364817,138.451444F, 121
1448486234,48.844501,2.364832,137.795276F, 119
1448486235,48.844496,2.364849,138.451444F, 119
1448486236,48.844491,2.364864,137.795276F, 115
1448486237,48.844486,2.364880,136.482940F, 115
1448486238,48.844484,2.364896,135.170604F, 114
1448486239,48.844481,2.364913,133.202100F, 115
1448486240,48.844482,2.364930,131.233596F, 115
1448486241,48.844482,2.364943,128.608924F, 115
1448486242,48.844482,2.364955,125.984252F, 114
1448486243,48.844483,2.364969,124.671916F, 114
1448486244,48.844485,2.364980,123.359580F, 113
1448486245,48.844489,2.364992,123.359580F, 112
1448486246,48.844495,2.365005,122.703412F, 111
1448486247,48.844509,2.365015,121.391076F, 111
1448486248,48.844524,2.365023,119.422572F, 113
1448486249,48.844537,2.365035,119.422572F, 114
1448486250,48.844546,2.365044,117.454068F, 114
1448486251,48.844555,2.365056,116.797900F, 112
1448486252,48.844561,2.365069,116.797900F, 110
1448486253,48.844568,2.365081,116.797900F, 109
1448486254,48.844576,2.365095,116.797900F, 110
1448486255,48.844586,2.365108,116.797900F, 109
1448486256,48.844596,2.365120,114.829397F, 109
1448486257,48.844606,2.365132,112.860893F, 109
1448486258,48.844616,2.365146,112.204725F, 108
1448486259,48.844623,2.365160,111.548557F, 105
1448486260,48.844629,2.365176,111.548557F, 104
1448486261,48.844639,2.365200,111.548557F, 106
1448486262,48.844656,2.365238,111.548557F, 107
1448486263,48.844678,2.365291,110.892389F, 102
1448486264,48.844707,2.365348,111.548557F, 100
1448486265,48.844740,2.365403,110.892389F, 100
1448486266,48.844774,2.365462,112.204725F, 100
1448486267,48.844813,2.365519,112.204725F, 101
1448486268,48.844853,2.365575,114.173229F, 103
1448486269,48.844889,2.365633,115.485564F, 104
1448486270,48.844927,2.365692,116.141732F, 105
1448486271,48.844964,2.365750,117.454068F, 107
1448486272,48.844998,2.365810,118.766404F, 118
1448486273,48.845033,2.365867,121.391076F, 118
1448486274,48.845066,2.365921,122.703412F, 119
1448486275,48.845101,2.365975,124.015748F, 120
1448486276,48.845135,2.366027,124.671916F, 122
1448486277,48.845172,2.366078,123.359580F, 123
1448486278,48.845208,2.366129,121.391076F, 131
1448486279,48.845243,2.366179,121.391076F, 137
1448486280,48.845276,2.366231,120.734908F, 144
1448486281,48.845310,2.366282,120.078740F, 149
1448486282,48.845341,2.366333,119.422572F, 153
1448486283,48.845372,2.366385,118.766404F, 162
1448486284,48.845406,2.366434,118.110236F, 164
1448486285,48.845440,2.366485,116.141732F, 166
1448486286,48.845472,2.366538,114.173229F, 168
1448486287,48.845503,2.366591,112.860893F, 167
1448486288,48.845534,2.366643,112.204725F, 168
1448486289,48.845565,2.366693,111.548557F, 167
1448486290,48.845598,2.366743,110.892389F, 169
1448486291,48.845631,2.366791,112.204725F, 170
1448486292,48.845666,2.366833,111.548557F, 168
1448486293,48.845704,2.366868,111.548557F, 171
1448486294,48.845744,2.366896,111.548557F, 170
1448486295,48.845782,2.366917,111.548557F, 171
1448486296,48.845820,2.366930,111.548557F, 171
1448486297,48.845861,2.366931,110.236221F, 172
1448486298,48.845902,2.366920,108.267717F, 172
1448486299,48.845938,2.366901,106.955381F, 172
1448486300,48.845974,2.366881,105.643045F, 173
1448486301,48.846006,2.366861,106.299213F, 171
1448486302,48.846035,2.366854,106.299213F, 172
1448486303,48.846060,2.366862,106.955381F, 172
1448486304,48.846084,2.366885,107.611549F, 172
1448486305,48.846112,2.366911,108.267717F, 171
1448486306,48.846141,2.366934,108.267717F, 172
1448486307,48.846178,2.366949,106.955381F, 173
1448486308,48.846218,2.366958,105.643045F, 172
1448486309,48.846260,2.366963,105.643045F, 174
1448486310,48.846299,2.366966,104.330709F, 173
1448486311,48.846340,2.366962,100.393701F, 174
1448486312,48.846382,2.366955,98.425197F, 174
1448486313,48.846423,2.366945,96.456693F, 174
1448486314,48.846465,2.366938,96.456693F, 172
1448486315,48.846507,2.366929,95.144357F, 175
1448486316,48.846544,2.366919,94.488189F, 176
1448486317,48.846584,2.366913,97.112861F, 175
1448486318,48.846618,2.366899,99.081365F, 175
1448486319,48.846657,2.366896,101.049869F, 176
1448486320,48.846701,2.366894,104.986877F, 177
1448486321,48.846741,2.366887,109.580053F, 174
1448486322,48.846774,2.366878,114.173229F, 174
1448486323,48.846806,2.366886,116.141732F, 175
1448486324,48.846835,2.366891,117.454068F, 174
1448486325,48.846862,2.366895,118.110236F, 173
1448486326,48.846884,2.366900,119.422572F, 174
1448486327,48.846899,2.366908,120.734908F, 174
1448486328,48.846908,2.366914,121.391076F, 173
1448486329,48.846923,2.366924,124.015748F, 173
1448486330,48.846937,2.366932,125.328084F, 173
1448486331,48.846951,2.366947,125.984252F, 172
1448486332,48.846967,2.366964,127.296588F, 172
1448486333,48.846977,2.366975,128.608924F, 170
1448486334,48.846986,2.366991,128.608924F, 170
1448486335,48.846993,2.367002,127.296588F, 169
1448486336,48.847000,2.367013,126.640420F, 169
1448486337,48.847007,2.367021,125.984252F, 168
1448486338,48.847015,2.367034,124.671916F, 167
1448486339,48.847022,2.367036,124.671916F, 167
1448486340,48.847029,2.367043,123.359580F, 167
1448486341,48.847038,2.367047,122.047244F, 166
1448486342,48.847045,2.367046,120.078740F, 166
1448486343,48.847052,2.367050,118.110236F, 165
1448486344,48.847060,2.367055,118.110236F, 164
1448486345,48.847070,2.367060,116.797900F, 163
1448486346,48.847080,2.367065,116.141732F, 162
1448486347,48.847086,2.367073,116.141732F, 160
1448486348,48.847091,2.367083,115.485564F, 158
1448486349,48.847099,2.367087,114.173229F, 156
1448486350,48.847109,2.367092,114.173229F, 154
1448486351,48.847119,2.367094,114.173229F, 151
1448486352,48.847127,2.367096,112.204725F, 150
1448486353,48.847135,2.367101,112.204725F, 147
1448486354,48.847145,2.367104,111.548557F, 146
1448486355,48.847157,2.367111,113.517061F, 142
1448486356,48.847171,2.367116,115.485564F, 140
1448486357,48.847183,2.367125,117.454068F, 138
1448486358,48.847195,2.367132,118.110236F, 136
1448486359,48.847219,2.367134,124.015748F, 135
1448486360,48.847239,2.367134,127.296588F, 133
1448486361,48.847255,2.367138,127.952756F, 131
1448486362,48.847267,2.367148,127.296588F, 130
1448486363,48.847277,2.367154,125.984252F, 129
1448486364,48.847281,2.367161,125.328084F, 128
1448486365,48.847286,2.367164,125.328084F, 126
1448486366,48.847293,2.367165,125.984252F, 123
1448486367,48.847300,2.367168,125.984252F, 119
1448486368,48.847311,2.367174,126.640420F, 117
1448486369,48.847321,2.367179,125.328084F, 115
1448486370,48.847335,2.367181,125.328084F, 114
1448486371,48.847350,2.367182,125.328084F, 112
1448486372,48.847363,2.367186,124.671916F, 112
1448486373,48.847372,2.367192,124.015748F, 112
1448486374,48.847380,2.367204,122.703412F, 109
1448486375,48.847386,2.367213,120.734908F, 108
1448486376,48.847395,2.367221,119.422572F, 109
1448486377,48.847407,2.367229,119.422572F, 110
1448486378,48.847420,2.367240,119.422572F, 110
1448486379,48.847435,2.367249,120.078740F, 111
1448486380,48.847447,2.367261,120.734908F, 113
1448486381,48.847463,2.367269,121.391076F, 112
1448486382,48.847484,2.367284,121.391076F, 115
1448486383,48.847507,2.367292,121.391076F, 120
1448486384,48.847540,2.367311,122.047244F, 124
1448486385,48.847590,2.367331,126.640420F, 124
1448486386,48.847639,2.367354,128.608924F, 123
1448486387,48.847692,2.367378,129.921260F, 123
1448486388,48.847745,2.367402,131.889764F, 123
1448486389,48.847795,2.367420,133.202100F, 127
1448486390,48.847843,2.367437,132.545932F, 133
1448486391,48.847901,2.367442,135.826772F, 135
1448486392,48.847950,2.367454,137.795276F, 138
1448486393,48.847998,2.367470,137.139108F, 143
1448486394,48.848045,2.367482,137.139108F, 150
1448486395,48.848088,2.367503,136.482940F, 155
1448486396,48.848132,2.367534,133.202100F, 157
1448486397,48.848175,2.367553,133.858268F, 158
1448486398,48.848219,2.367582,131.233596F, 161
1448486399,48.848267,2.367596,131.233596F, 159
1448486400,48.848311,2.367612,132.545932F, 162
1448486401,48.848356,2.367629,131.889764F, 163
1448486402,48.848402,2.367647,131.889764F, 164
1448486403,48.848446,2.367666,132.545932F, 165
1448486404,48.848488,2.367688,131.233596F, 166
1448486405,48.848529,2.367703,128.608924F, 166
1448486406,48.848575,2.367740,125.984252F, 166
1448486407,48.848622,2.367760,123.359580F, 166
1448486408,48.848662,2.367790,123.359580F, 167
1448486409,48.848700,2.367827,121.391076F, 168
1448486410,48.848736,2.367846,120.734908F, 170
1448486411,48.848775,2.367875,118.110236F, 170
1448486412,48.848817,2.367890,117.454068F, 170
1448486413,48.848859,2.367911,115.485564F, 171
1448486414,48.848902,2.367931,112.860893F, 170
1448486415,48.848948,2.367945,112.860893F, 172
1448486416,48.848994,2.367961,112.860893F, 172
1448486417,48.849045,2.367976,114.173229F, 172
1448486418,48.849093,2.367990,113.517061F, 175
1448486419,48.849137,2.368013,112.204725F, 174
1448486420,48.849182,2.368033,113.517061F, 174
1448486421,48.849224,2.368053,112.860893F, 174
1448486422,48.849266,2.368076,112.860893F, 176
1448486423,48.849306,2.368098,111.548557F, 174
1448486424,48.849345,2.368123,113.517061F, 174
1448486425,48.849388,2.368146,113.517061F, 175
1448486426,48.849433,2.368166,112.204725F, 177
1448486427,48.849477,2.368190,111.548557F, 175
1448486428,48.849518,2.368209,111.548557F, 174
1448486429,48.849561,2.368230,110.892389F, 176
1448486430,48.849608,2.368241,110.236221F, 177
1448486431,48.849651,2.368253,110.892389F, 177
1448486432,48.849695,2.368268,111.548557F, 176
1448486433,48.849740,2.368282,112.204725F, 177
1448486434,48.849783,2.368302,112.204725F, 176
1448486435,48.849825,2.368318,111.548557F, 175
1448486436,48.849867,2.368333,110.892389F, 177
1448486437,48.849910,2.368345,112.860893F, 175
1448486438,48.849948,2.368363,112.204725F, 176
1448486439,48.849980,2.368379,113.517061F, 176
1448486440,48.850008,2.368398,115.485564F, 175
1448486441,48.850031,2.368414,116.797900F, 176
1448486442,48.850050,2.368426,117.454068F, 175
1448486443,48.850065,2.368439,117.454068F, 175
1448486444,48.850078,2.368451,118.110236F, 174
1448486445,48.850087,2.368464,118.110236F, 174
1448486446,48.850094,2.368473,118.766404F, 175
1448486447,48.850103,2.368480,118.766404F, 174
1448486448,48.850112,2.368491,118.110236F, 173
1448486449,48.850121,2.368501,118.110236F, 172
1448486450,48.850130,2.368508,117.454068F, 172
1448486451,48.850140,2.368512,117.454068F, 172
1448486452,48.850151,2.368515,116.797900F, 171
1448486453,48.850161,2.368518,116.797900F, 171
1448486454,48.850167,2.368521,116.797900F, 171
1448486455,48.850176,2.368526,118.110236F, 170
1448486456,48.850185,2.368533,118.766404F, 170
1448486457,48.850195,2.368541,118.766404F, 170
1448486458,48.850204,2.368548,119.422572F, 170
1448486459,48.850216,2.368557,120.078740F, 169
1448486460,48.850227,2.368561,120.734908F, 167
1448486461,48.850239,2.368564,120.734908F, 166
1448486462,48.850256,2.368567,122.047244F, 166
1448486463,48.850269,2.368570,120.734908F, 165
1448486464,48.850279,2.368575,119.422572F, 164
1448486465,48.850290,2.368581,116.797900F, 163
1448486466,48.850302,2.368587,116.141732F, 161
1448486467,48.850313,2.368595,116.797900F, 160
1448486468,48.850325,2.368604,116.141732F, 158
1448486469,48.850336,2.368610,116.141732F, 155
1448486470,48.850346,2.368615,114.829397F, 152
1448486471,48.850357,2.368619,114.173229F, 150
1448486472,48.850366,2.368627,113.517061F, 148
1448486473,48.850373,2.368634,112.860893F, 146
1448486474,48.850381,2.368638,112.204725F, 144
1448486475,48.850392,2.368644,112.204725F, 143
1448486476,48.850400,2.368648,111.548557F, 140
1448486477,48.850408,2.368656,111.548557F, 139
1448486478,48.850416,2.368661,112.204725F, 133
1448486479,48.850424,2.368666,112.860893F, 131
1448486480,48.850433,2.368673,113.517061F, 129
